35.216220	-0.516351	838.816982
23.635782	-3.159273	3680.646809
3.906356	-4.625194	406.037889
15.751855	-7.100720	46.837516
0.820499	-4.316766	28.044718
9.545038	-1.329375	3665.180278
9.068539	-2.507094	2326.764302
40.988189	-1.983579	665.963248
29.903079	-2.208237	2472.086049
4.705627	-4.860507	486.328097
4.948120	-7.048297	57.578266
4.335467	-4.519673	603.478564
2.068274	-5.657132	24.938026
6.651881	-5.362644	308.600702
6.284333	-7.398759	27.223486
2.162253	-2.271516	2014.428390
4.514702	-6.118589	107.973061
5.682362	-6.940771	54.295309
5.458316	-5.448105	258.245402
8.471716	-7.132625	1.784168
5.647577	-6.123224	119.416750
6.397701	-6.875958	40.480016
4.299297	-6.544255	67.926004
5.456679	-4.688062	775.810616
5.073977	-5.557625	199.704649
5.720230	-5.750612	180.396990
3.576298	-5.879917	84.061697
5.799991	-7.434898	40.551599
4.966308	-6.047125	128.403099
4.551046	-7.785950	49.413989
4.698518	-5.294144	242.536558
4.998979	-4.114878	1148.054518
5.277993	-6.310217	100.489547
6.224506	-4.721828	848.565706
3.743726	-5.096644	195.557745
5.279444	-6.768219	67.575203
6.008436	-6.669519	59.015823
6.253093	-5.384605	313.659045
6.354715	-4.058197	1659.203037
4.516106	-6.968292	56.971187
5.453961	-7.748451	45.344977
10.040178	-7.154674	2.563330
6.071392	-4.399061	1226.384851
2.337333	-4.712145	106.100970
4.315307	-5.631660	150.256426
6.885763	-5.748169	160.102853
5.005008	-7.534401	50.555551
4.239660	-7.454396	47.956566
6.224082	-3.748792	2213.750933
5.081703	-4.592462	765.852114
4.388238	-3.599899	1648.951033
4.559807	-4.039519	1091.834189
5.625243	-5.062401	473.541054
5.627572	-4.020225	1645.655276
5.326744	-3.497340	2050.630280
3.307252	-5.180077	137.989285
6.051487	-5.048190	510.689424
5.729810	-4.351083	1193.147435
6.088763	-5.701324	189.636938
6.819109	-4.980423	557.393194
7.489480	-5.272326	282.897916
5.271717	-3.879620	1621.217898
6.593339	-4.676022	911.431783
5.338124	-2.735933	1853.807979
5.838521	-3.758797	2080.545657
5.689429	-3.448021	2251.150469
6.247108	-6.045261	118.658421
6.645319	-6.114068	93.032373
6.642224	-3.067707	2681.130580
5.116963	-3.173008	2050.358372
3.708551	-1.148911	947.020085
4.681701	-3.165891	1928.908789
5.975102	-6.309974	94.194565
6.762579	-6.585220	41.832085
7.916226	-5.222156	270.162404
7.395674	-4.515910	1061.414972
3.946670	-3.512237	1692.564212
3.032531	-4.884678	162.723413
7.556589	-2.782260	2373.037938
7.369629	-1.364196	2390.437901
6.299209	-3.346071	2598.061655
5.904602	-3.158832	2393.923793
6.044679	-2.336348	1913.996930
5.763078	-2.771076	2073.859820
6.529218	-2.445740	2192.785977
4.989592	-1.635092	1379.794318
0.509160	-5.863273	3.842035
2.257563	-3.644874	435.067706
7.552300	-6.422762	25.016763
7.971347	-2.966069	2356.062769
3.608476	-3.798883	1109.702413
2.819999	-4.138401	378.197006
7.705230	-1.853626	2132.948702
0.449604	-0.727268	777.632895
0.510741	-2.207932	86.842422
1.736428	-3.476994	247.403181
3.126653	-4.430448	325.599751
1.936663	-4.817269	58.915860
0.473044	-4.136204	24.666131
3.783143	-3.015328	2088.016346
1.834205	-4.098658	131.343727
2.838093	-5.800184	47.952422
3.108964	-2.721166	2488.869175
6.884096	-1.524069	2396.233236
5.152386	-2.372704	1473.227847
2.542496	-2.288951	2440.068856
4.162630	-1.314461	1193.065494
4.037072	-2.644417	1843.539753
3.229012	-3.510389	1284.090221
2.173441	-7.356883	4.292375
2.514663	-3.072089	1168.262806
2.877886	-3.673856	743.811839
3.564004	-4.254398	538.280543
2.577661	-3.460570	751.406504
2.442844	-4.280455	211.976251
3.344743	-3.040872	2154.242647
1.352325	-4.533026	41.798763
3.903973	-2.162551	1423.020883
2.020427	-3.396485	455.015961
1.770761	-5.295077	28.145709
2.151732	-3.051250	836.609970
1.115498	-4.911181	23.219613
2.180633	-4.000215	231.667754
0.539375	-1.718262	162.823828
0.462525	-3.722646	35.198864
1.961060	-2.730375	979.943245
1.627136	-3.823826	142.085324
5.786336	-1.848198	1714.232882
0.839437	-3.382675	60.506112
1.272630	-3.867234	88.032321
1.695745	-4.484022	68.632043
1.153939	-3.472869	105.663125
1.465613	-3.224316	231.285066
3.548075	-6.290945	54.462225
0.786054	-4.793200	20.126027
1.136278	-4.191071	46.558149
4.494063	-2.707317	1757.396706
0.204812	-1.393935	231.180682
1.473981	-1.992217	1065.102076
1.558940	-2.822933	463.903941
2.620367	-5.024320	94.446460
1.288609	-2.439698	416.683740
3.480077	-7.778262	29.563267
0.537561	-7.822020	0.101355
6.880245	-2.104884	2114.451549
7.112806	-3.218395	2700.834352
4.743586	-2.351205	1387.228766
0.345483	-2.983469	46.679188
4.246693	-1.801031	1111.141672
4.507354	-0.995916	2133.406835
3.198931	-2.284473	2098.628576
3.275527	-0.326249	1140.379109
4.449623	-0.504116	1410.332231
2.689492	-1.154154	743.043340
1.945506	-1.916593	1794.797275
1.341281	-1.514074	1093.760373
2.086051	-0.809962	620.369202
2.017884	-1.504365	1326.753322
1.656231	-1.232861	1008.717604
0.244792	-0.333333	9544.078933
2.936281	-1.533327	1068.267279
1.719481	-0.874625	568.651317
3.659383	-0.594585	1010.495513
2.266603	-1.204353	799.712881
2.524545	-0.245869	1023.752464
1.559552	-0.498177	525.264095
1.849493	-0.187645	1181.030982
2.862572	-0.572118	793.832718
2.170914	-0.433514	889.049153
6.511231	-1.175063	2324.780559
5.253391	-0.891044	2313.874693
7.437034	-2.290716	2113.952629
7.528826	-0.954058	2320.812036
8.161520	-5.561961	122.621114
9.300530	-2.754815	2417.394941
6.205327	-0.261502	1011.745624
8.062153	-0.443317	1867.709970
5.830380	-0.453552	959.698336
