35.216220	-0.516351	669.145391
23.635782	-3.159273	2044.208116
3.906356	-4.625194	233.774649
15.751855	-7.100720	31.709338
0.820499	-4.316766	28.929093
9.545038	-1.329375	3842.951543
9.068539	-2.507094	2571.337111
40.988189	-1.983579	1090.294510
29.903079	-2.208237	2457.471073
4.705627	-4.860507	396.756045
4.948120	-7.048297	158.618614
4.335467	-4.519673	387.292657
2.068274	-5.657132	17.572047
6.651881	-5.362644	671.727325
6.284333	-7.398759	331.867278
2.162253	-2.271516	495.437924
4.514702	-6.118589	162.549667
5.682362	-6.940771	276.089525
5.458316	-5.448105	418.014845
8.471716	-7.132625	298.749410
5.647577	-6.123224	348.558495
6.397701	-6.875958	367.549763
4.299297	-6.544255	103.733131
5.456679	-4.688062	664.411710
5.073977	-5.557625	302.243279
5.720230	-5.750612	414.921989
3.576298	-5.879917	71.789581
5.799991	-7.434898	268.357365
4.966308	-6.047125	236.497701
4.551046	-7.785950	114.825154
4.698518	-5.294144	276.860190
4.998979	-4.114878	713.641276
5.277993	-6.310217	266.826261
6.224506	-4.721828	836.036566
3.743726	-5.096644	135.769949
5.279444	-6.768219	228.014627
6.008436	-6.669519	339.098568
6.253093	-5.384605	604.699635
6.354715	-4.058197	1130.052563
4.516106	-6.968292	111.601797
5.453961	-7.748451	206.454600
10.040178	-7.154674	142.499314
6.071392	-4.399061	942.769529
2.337333	-4.712145	56.552165
4.315307	-5.631660	175.212102
6.885763	-5.748169	597.372571
5.005008	-7.534401	155.797360
4.239660	-7.454396	84.753514
6.224082	-3.748792	1357.283116
5.081703	-4.592462	576.135413
4.388238	-3.599899	833.629290
4.559807	-4.039519	618.274153
5.625243	-5.062401	573.005057
5.627572	-4.020225	1042.344669
5.326744	-3.497340	1318.403182
3.307252	-5.180077	89.859476
6.051487	-5.048190	665.535242
5.729810	-4.351083	873.062878
6.088763	-5.701324	485.694170
6.819109	-4.980423	821.442747
7.489480	-5.272326	751.450595
5.271717	-3.879620	1000.919532
6.593339	-4.676022	915.840894
5.338124	-2.735933	1971.931142
5.838521	-3.758797	1274.463973
5.689429	-3.448021	1436.496201
