48
# x y z
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
907
# a b m n rhoa k err ip iperr
1	4	2	3	8.70229000000000e+02	6.28666963703215e+00	3.00011491228171e-02	0.00000000000000e+00	0.00000000000000e+00
2	5	3	4	9.11664000000000e+02	6.28434098610216e+00	3.00010968953474e-02	0.00000000000000e+00	0.00000000000000e+00
3	6	4	5	1.24541700000000e+03	6.28747659187938e+00	3.00008029439136e-02	0.00000000000000e+00	0.00000000000000e+00
4	7	5	6	1.24500800000000e+03	6.28622304021685e+00	3.00008032076902e-02	0.00000000000000e+00	0.00000000000000e+00
5	8	6	7	1.52031700000000e+03	6.28208413401011e+00	3.00006577575598e-02	0.00000000000000e+00	0.00000000000000e+00
6	9	7	8	1.56221700000000e+03	6.28530375044228e+00	3.00006401159378e-02	0.00000000000000e+00	0.00000000000000e+00
7	10	8	9	2.26814200000000e+03	6.28288530576605e+00	3.00004408895034e-02	0.00000000000000e+00	0.00000000000000e+00
8	11	9	10	3.54740700000000e+03	6.28698038755140e+00	3.00002818960441e-02	0.00000000000000e+00	0.00000000000000e+00
9	12	10	11	3.29286600000000e+03	6.28680182551352e+00	3.00003036868187e-02	0.00000000000000e+00	0.00000000000000e+00
10	13	11	12	4.32557200000000e+03	6.28264474005191e+00	3.00002311832978e-02	0.00000000000000e+00	0.00000000000000e+00
11	14	12	13	3.79040500000000e+03	6.28591747971923e+00	3.00002638240505e-02	0.00000000000000e+00	0.00000000000000e+00
12	15	13	14	3.98335300000000e+03	6.28443483239003e+00	3.00002510447856e-02	0.00000000000000e+00	0.00000000000000e+00
13	16	14	15	4.26843800000000e+03	6.28156477712437e+00	3.00002342777381e-02	0.00000000000000e+00	0.00000000000000e+00
14	17	15	16	4.36711100000000e+03	6.29502792682769e+00	3.00002289843331e-02	0.00000000000000e+00	0.00000000000000e+00
