48
# x y z
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
907
# a b m n rhoa k err ip iperr
1	4	2	3	1.01298100000000e+03	6.28666963703216e+00	3.00009871853470e-02	0.00000000000000e+00	0.00000000000000e+00
2	5	3	4	1.04354200000000e+03	6.28434098610216e+00	3.00009582747987e-02	0.00000000000000e+00	0.00000000000000e+00
3	6	4	5	1.45297900000000e+03	6.28747659187937e+00	3.00006882411927e-02	0.00000000000000e+00	0.00000000000000e+00
4	7	5	6	1.42075000000000e+03	6.28622304021682e+00	3.00007038535984e-02	0.00000000000000e+00	0.00000000000000e+00
5	8	6	7	1.73910800000000e+03	6.28208413401009e+00	3.00005750074176e-02	0.00000000000000e+00	0.00000000000000e+00
6	9	7	8	1.78131600000000e+03	6.28530375044227e+00	3.00005613827081e-02	0.00000000000000e+00	0.00000000000000e+00
7	10	8	9	2.52185400000000e+03	6.28288530576602e+00	3.00003965336613e-02	0.00000000000000e+00	0.00000000000000e+00
8	11	9	10	3.95286900000000e+03	6.28698038755141e+00	3.00002529808096e-02	0.00000000000000e+00	0.00000000000000e+00
9	12	10	11	3.80186100000000e+03	6.28680182551351e+00	3.00002630290797e-02	0.00000000000000e+00	0.00000000000000e+00
10	13	11	12	4.82764500000000e+03	6.28264474005191e+00	3.00002071403345e-02	0.00000000000000e+00	0.00000000000000e+00
11	14	12	13	4.63985900000000e+03	6.28591747971923e+00	3.00002155237907e-02	0.00000000000000e+00	0.00000000000000e+00
12	15	13	14	4.42794100000000e+03	6.28443483239002e+00	3.00002258386008e-02	0.00000000000000e+00	0.00000000000000e+00
13	16	14	15	5.09090000000000e+03	6.28156477712437e+00	3.00001964289222e-02	0.00000000000000e+00	0.00000000000000e+00
14	17	15	16	4.90987000000000e+03	6.29502792682768e+00	3.00002036713803e-02	0.00000000000000e+00	0.00000000000000e+00
15	18	16	17	5.17358600000000e+03	6.27912843526406e+00	3.00001932895288e-02	0.00000000000000e+00	0.00000000000000e+00
16	19	17	18	4.65736200000000e+03	6.29168557922248e+00	3.00002147138230e-02	0.00000000000000e+00	0.00000000000000e+00
17	20	18	19	4.05922400000000e+03	6.28157586051034e+00	3.00002463525048e-02	0.00000000000000e+00	0.00000000000000e+00
18	21	19	20	3.73247500000000e+03	6.28293471336220e+00	3.00002679187402e-02	0.00000000000000e+00	0.00000000000000e+00
19	22	20	21	2.70130700000000e+03	6.28549400307309e+00	3.00003701911704e-02	0.00000000000000e+00	0.00000000000000e+00
20	23	21	22	2.70726200000000e+03	6.28718965948591e+00	3.00003693768834e-02	0.00000000000000e+00	0.00000000000000e+00
21	24	22	23	1.67448300000000e+03	6.27935026718881e+00	3.00005971992549e-02	0.00000000000000e+00	0.00000000000000e+00
22	25	23	24	1.88536500000000e+03	6.29411397214803e+00	3.00005304012751e-02	0.00000000000000e+00	0.00000000000000e+00
23	26	24	25	2.15468500000000e+03	6.27165156629383e+00	3.00004641049620e-02	0.00000000000000e+00	0.00000000000000e+00
24	27	25	26	1.95872700000000e+03	6.29780018610248e+00	3.00005105356693e-02	0.00000000000000e+00	0.00000000000000e+00
25	28	26	27	3.02808200000000e+03	6.27758741327158e+00	3.00003302420476e-02	0.00000000000000e+00	0.00000000000000e+00
26	29	27	28	2.96372400000000e+03	6.29188392397604e+00	3.00003374133354e-02	0.00000000000000e+00	0.00000000000000e+00
27	30	28	29	3.02150000000000e+03	6.28469351836067e+00	3.00003309614430e-02	0.00000000000000e+00	0.00000000000000e+00
28	31	29	30	3.02946400000000e+03	6.28461509562416e+00	3.00003300913957e-02	0.00000000000000e+00	0.00000000000000e+00
29	32	30	31	2.81155000000000e+03	6.28757161843886e+00	3.00003556756949e-02	0.00000000000000e+00	0.00000000000000e+00
30	33	31	32	2.36775800000000e+03	6.28113902080905e+00	3.00004223404588e-02	0.00000000000000e+00	0.00000000000000e+00
31	34	32	33	2.33061400000000e+03	6.28955181838695e+00	3.00004290714807e-02	0.00000000000000e+00	0.00000000000000e+00
32	35	33	34	1.75717300000000e+03	6.28141317914957e+00	3.00005690959285e-02	0.00000000000000e+00	0.00000000000000e+00
33	36	34	35	1.48033300000000e+03	6.28396090312826e+00	3.00006755236828e-02	0.00000000000000e+00	0.00000000000000e+00
34	37	35	36	1.25175500000000e+03	6.28879053050303e+00	3.00007988783748e-02	0.00000000000000e+00	0.00000000000000e+00
35	38	36	37	1.14234300000000e+03	6.28537695750602e+00	3.00008753938178e-02	0.00000000000000e+00	0.00000000000000e+00
