48# Number of electrodes
# x z
0     0
1     0
2     0
3     0
4     0
5     0
6     0
7     0
8     0
9     0
10     0
11     0
12     0
13     0
14     0
15     0
16     0
17     0
18     0
19     0
20     0
21     0
22     0
23     0
24     0
25     0
26     0
27     0
28     0
29     0
30     0
31     0
32     0
33     0
34     0
35     0
36     0
37     0
38     0
39     0
40     0
41     0
42     0
43     0
44     0
45     0
46     0
47     0
909# Number of data
# a b m n rhoa
1	4	2	3	923.207
2	5	3	4	966.949
3	6	4	5	1333.213
4	7	5	6	1329.363
5	8	6	7	1630.983
6	9	7	8	1666.322
7	10	8	9	2420.588
8	11	9	10	3777.699
9	12	10	11	3527.379
10	13	11	12	4599.599
11	14	12	13	4213.734
12	15	13	14	4116.935
13	16	14	15	4718.021
14	17	15	16	4591.880
15	18	16	17	4817.489
16	19	17	18	4357.751
17	20	18	19	3741.389
18	21	19	20	3462.734
19	22	20	21	2558.458
20	23	21	22	2488.481
21	24	22	23	1580.077
22	25	23	24	1795.536
23	26	24	25	2028.101
24	27	25	26	1858.916
25	28	26	27	2795.965
26	29	27	28	2815.125
27	30	28	29	2768.104
28	31	29	30	2897.747
29	32	30	31	2654.889
30	33	31	32	2210.059
31	34	32	33	2186.374
32	35	33	34	1591.615
33	36	34	35	1361.894
34	37	35	36	1147.273
35	38	36	37	1051.132
36	39	37	38	966.523
37	40	38	39	808.496
38	41	39	40	1099.750
39	42	40	41	951.742
40	43	41	42	1049.959
41	44	42	43	1368.121
42	45	43	44	1695.061
43	46	44	45	1836.409
44	47	45	46	3140.679
45	48	46	47	3571.655
1	7	3	5	1033.648
2	8	4	6	1404.536
3	9	5	7	1620.851
4	10	6	8	1569.539
5	11	7	9	1918.488
6	12	8	10	2682.273
7	13	9	11	2863.832
8	14	10	12	2901.026
9	15	11	13	3441.392
10	16	12	14	3557.527
11	17	13	15	3386.910
12	18	14	16	3451.677
13	19	15	17	3844.276
14	20	16	18	3547.644
15	21	17	19	3353.202
16	22	18	20	3018.764
17	23	19	21	2867.635
18	24	20	22	2591.479
19	25	21	23	2238.742
20	26	22	24	2142.777
21	27	23	25	2206.871
22	28	24	26	2071.446
23	29	25	27	2176.007
24	30	26	28	2495.347
25	31	27	29	2261.089
26	32	28	30	2046.435
27	33	29	31	2048.375
28	34	30	32	1964.075
29	35	31	33	1778.510
30	36	32	34	1562.342
31	37	33	35	1315.830
32	38	34	36	1191.998
33	39	35	37	1130.678
34	40	36	38	929.699
35	41	37	39	802.040
36	42	38	40	1004.348
37	43	39	41	1121.280
38	44	40	42	998.142
39	45	41	43	1146.788
