48# Number of electrodes
# x z
0     0
1     0
2     0
3     0
4     0
5     0
6     0
7     0
8     0
9     0
10     0
11     0
12     0
13     0
14     0
15     0
16     0
17     0
18     0
19     0
20     0
21     0
22     0
23     0
24     0
25     0
26     0
27     0
28     0
29     0
30     0
31     0
32     0
33     0
34     0
35     0
36     0
37     0
38     0
39     0
40     0
41     0
42     0
43     0
44     0
45     0
46     0
47     0
909# Number of data
# a b m n rhoa
1	4	2	3	677.074
2	5	3	4	724.811
3	6	4	5	955.348
4	7	5	6	997.920
5	8	6	7	1247.551
6	9	7	8	1306.025
7	10	8	9	1862.344
8	11	9	10	2805.324
9	12	10	11	2674.336
10	13	11	12	3462.189
11	14	12	13	3075.467
12	15	13	14	3300.459
13	16	14	15	3456.525
14	17	15	16	3366.713
15	18	16	17	3700.096
16	19	17	18	3142.614
17	20	18	19	3064.955
18	21	19	20	2740.654
19	22	20	21	2128.324
20	23	21	22	2023.223
21	24	22	23	1384.547
22	25	23	24	1552.994
23	26	24	25	1648.723
24	27	25	26	1640.617
25	28	26	27	2259.450
26	29	27	28	2278.815
27	30	28	29	2299.317
28	31	29	30	2310.340
29	32	30	31	2255.922
30	33	31	32	1770.830
31	34	32	33	1779.516
32	35	33	34	1234.751
33	36	34	35	1076.561
34	37	35	36	856.070
35	38	36	37	814.582
36	39	37	38	739.268
37	40	38	39	630.678
38	41	39	40	855.452
39	42	40	41	749.818
40	43	41	42	762.792
41	44	42	43	1055.469
42	45	43	44	1217.510
43	46	44	45	1377.468
44	47	45	46	2202.411
45	48	46	47	2549.049
1	7	3	5	879.636
2	8	4	6	1153.336
3	9	5	7	1355.051
4	10	6	8	1381.231
5	11	7	9	1673.665
6	12	8	10	2350.688
7	13	9	11	2571.087
8	14	10	12	2557.136
9	15	11	13	2846.596
10	16	12	14	3156.991
11	17	13	15	3103.792
12	18	14	16	3125.531
13	19	15	17	3303.175
14	20	16	18	3116.354
15	21	17	19	2973.285
16	22	18	20	2803.095
17	23	19	21	2624.061
18	24	20	22	2279.383
19	25	21	23	2026.199
20	26	22	24	1977.738
21	27	23	25	1972.053
22	28	24	26	1875.063
23	29	25	27	2025.376
24	30	26	28	2294.211
25	31	27	29	2073.495
26	32	28	30	1908.665
27	33	29	31	1884.948
28	34	30	32	1790.107
29	35	31	33	1604.470
30	36	32	34	1413.489
31	37	33	35	1170.723
32	38	34	36	1026.966
33	39	35	37	944.967
34	40	36	38	786.083
35	41	37	39	687.671
36	42	38	40	862.323
37	43	39	41	941.165
38	44	40	42	814.424
39	45	41	43	964.670
40	46	42	44	1267.198
41	47	43	45	1456.025
42	48	44	46	1908.458
1	10	4	7	1180.993
2	11	5	8	1182.297
3	12	6	9	1379.421
4	13	7	10	1772.998
5	14	8	11	2152.594
6	15	9	12	2473.031
7	16	10	13	2511.110
8	17	11	14	2329.505
9	18	12	15	2373.009
10	19	13	16	2549.072
11	20	14	17	2612.512
12	21	15	18	2651.700
13	22	16	19	2669.169
14	23	17	20	2629.795
15	24	18	21	2557.698
16	25	19	22	2385.396
17	26	20	23	2153.621
18	27	21	24	1968.382
19	28	22	25	1811.399
20	29	23	26	1884.975
21	30	24	27	1972.775
22	31	25	28	1971.734
23	32	26	29	1907.612
24	33	27	30	1680.930
25	34	28	31	1555.931
26	35	29	32	1405.131
27	36	30	33	1427.319
28	37	31	34	1307.890
29	38	32	35	1215.511
30	39	33	36	1046.176
31	40	34	37	954.126
32	41	35	38	820.169
33	42	36	39	790.644
34	43	37	40	823.786
35	44	38	41	862.312
36	45	39	42	920.739
37	46	40	43	980.194
38	47	41	44	1130.234
39	48	42	45	1290.468
1	13	5	9	1074.487
2	14	6	10	1433.964
3	15	7	11	1695.556
4	16	8	12	1899.644
5	17	9	13	1956.340
6	18	10	14	1961.889
7	19	11	15	1878.569
8	20	12	16	1756.453
9	21	13	17	1843.854
10	22	14	18	2002.299
11	23	15	19	2277.257
12	24	16	20	2360.868
13	25	17	21	2231.071
14	26	18	22	2190.429
15	27	19	23	1883.829
16	28	20	24	1734.094
17	29	21	25	1642.926
18	30	22	26	1512.334
19	31	23	27	1674.683
20	32	24	28	1715.128
21	33	25	29	1619.345
22	34	26	30	1618.736
23	35	27	31	1403.458
24	36	28	32	1294.736
25	37	29	33	1200.760
26	38	30	34	1116.240
27	39	31	35	1092.534
28	40	32	36	1001.559
29	41	33	37	863.160
30	42	34	38	829.272
31	43	35	39	775.126
32	44	36	40	810.862
33	45	37	41	840.616
34	46	38	42	845.632
