48# Number of electrodes
# x z
0     0
1     0
2     0
3     0
4     0
5     0
6     0
7     0
8     0
9     0
10     0
11     0
12     0
13     0
14     0
15     0
16     0
17     0
18     0
19     0
20     0
21     0
22     0
23     0
24     0
25     0
26     0
27     0
28     0
29     0
30     0
31     0
32     0
33     0
34     0
35     0
36     0
37     0
38     0
39     0
40     0
41     0
42     0
43     0
44     0
45     0
46     0
47     0
909# Number of data
# a b m n rhoa
1	4	2	3	990.112
2	5	3	4	1021.418
3	6	4	5	1417.140
4	7	5	6	1379.669
5	8	6	7	1707.025
6	9	7	8	1764.783
7	10	8	9	2475.334
8	11	9	10	3933.770
9	12	10	11	3751.929
10	13	11	12	4795.119
11	14	12	13	4490.692
12	15	13	14	4403.800
13	16	14	15	4921.245
14	17	15	16	4834.459
15	18	16	17	5127.070
16	19	17	18	4562.230
17	20	18	19	4044.720
18	21	19	20	3709.614
19	22	20	21	2648.514
20	23	21	22	2685.880
21	24	22	23	1687.829
22	25	23	24	1858.186
23	26	24	25	2122.452
24	27	25	26	1934.657
25	28	26	27	2982.593
26	29	27	28	2906.654
27	30	28	29	3012.365
28	31	29	30	2963.356
29	32	30	31	2820.896
30	33	31	32	2323.184
31	34	32	33	2287.196
32	35	33	34	1716.099
33	36	34	35	1435.750
34	37	35	36	1220.999
35	38	36	37	1110.826
36	39	37	38	1010.126
37	40	38	39	848.143
38	41	39	40	1143.177
39	42	40	41	973.614
40	43	41	42	1085.555
41	44	42	43	1417.175
42	45	43	44	1693.570
43	46	44	45	1886.138
44	47	45	46	3050.225
45	48	46	47	3436.757
1	7	3	5	1086.689
2	8	4	6	1442.539
3	9	5	7	1697.907
4	10	6	8	1675.146
5	11	7	9	2010.237
6	12	8	10	2871.832
7	13	9	11	3041.558
8	14	10	12	3055.824
9	15	11	13	3535.796
10	16	12	14	3842.018
11	17	13	15	3644.430
12	18	14	16	3716.314
13	19	15	17	3993.752
14	20	16	18	3709.608
15	21	17	19	3576.565
16	22	18	20	3273.556
17	23	19	21	3005.779
18	24	20	22	2662.537
19	25	21	23	2342.454
20	26	22	24	2235.835
21	27	23	25	2278.586
