48# Number of electrodes
# x z
0     0
1     0
2     0
3     0
4     0
5     0
6     0
7     0
8     0
9     0
10     0
11     0
12     0
13     0
14     0
15     0
16     0
17     0
18     0
19     0
20     0
21     0
22     0
23     0
24     0
25     0
26     0
27     0
28     0
29     0
30     0
31     0
32     0
33     0
34     0
35     0
36     0
37     0
38     0
39     0
40     0
41     0
42     0
43     0
44     0
45     0
46     0
47     0
909# Number of data
# a b m n rhoa
1	4	2	3	870.229
2	5	3	4	911.664
3	6	4	5	1245.417
4	7	5	6	1245.008
5	8	6	7	1520.317
6	9	7	8	1562.217
7	10	8	9	2268.142
8	11	9	10	3547.407
9	12	10	11	3292.866
10	13	11	12	4325.572
11	14	12	13	3790.405
12	15	13	14	3983.353
13	16	14	15	4268.438
14	17	15	16	4367.111
15	18	16	17	4560.657
16	19	17	18	4097.225
17	20	18	19	3563.080
18	21	19	20	3298.015
19	22	20	21	2428.923
20	23	21	22	2364.707
21	24	22	23	1523.192
22	25	23	24	1719.010
23	26	24	25	1935.073
24	27	25	26	1776.549
25	28	26	27	2633.457
26	29	27	28	2656.353
27	30	28	29	2606.703
28	31	29	30	2735.460
29	32	30	31	2529.533
30	33	31	32	2086.603
31	34	32	33	2077.110
32	35	33	34	1492.891
33	36	34	35	1286.424
34	37	35	36	1083.302
35	38	36	37	991.999
36	39	37	38	918.850
37	40	38	39	766.341
38	41	39	40	1047.400
39	42	40	41	908.537
40	43	41	42	993.218
41	44	42	43	1299.419
42	45	43	44	1590.987
43	46	44	45	1734.934
44	47	45	46	2961.585
45	48	46	47	3346.137
1	7	3	5	996.567
2	8	4	6	1348.189
3	9	5	7	1555.668
4	10	6	8	1515.098
5	11	7	9	1853.757
6	12	8	10	2604.899
7	13	9	11	2784.390
8	14	10	12	2821.541
9	15	11	13	3305.222
10	16	12	14	3457.575
11	17	13	15	3297.476
12	18	14	16	3366.899
13	19	15	17	3719.156
14	20	16	18	3440.743
15	21	17	19	3252.947
16	22	18	20	2949.267
17	23	19	21	2796.731
18	24	20	22	2507.246
19	25	21	23	2173.075
20	26	22	24	2086.266
21	27	23	25	2139.653
22	28	24	26	2013.449
23	29	25	27	2118.602
24	30	26	28	2422.105
25	31	27	29	2187.059
26	32	28	30	1987.678
27	33	29	31	1991.870
28	34	30	32	1911.187
29	35	31	33	1725.848
30	36	32	34	1516.057
31	37	33	35	1273.443
32	38	34	36	1153.851
33	39	35	37	1094.585
34	40	36	38	900.968
35	41	37	39	779.224
36	42	38	40	974.712
37	43	39	41	1086.333
38	44	40	42	968.774
39	45	41	43	1114.957
40	46	42	44	1452.531
41	47	43	45	1694.963
42	48	44	46	2313.581
1	10	4	7	1277.244
2	11	5	8	1237.589
3	12	6	9	1406.658
4	13	7	10	1795.444
5	14	8	11	2262.521
6	15	9	12	2694.890
7	16	10	13	2765.730
8	17	11	14	2419.651
9	18	12	15	2355.546
10	19	13	16	2580.302
11	20	14	17	2673.338
12	21	15	18	2829.974
13	22	16	19	2851.598
14	23	17	20	2705.960
15	24	18	21	2584.387
16	25	19	22	2452.155
17	26	20	23	2226.234
18	27	21	24	2050.337
19	28	22	25	1876.935
20	29	23	26	1952.099
21	30	24	27	2039.548
22	31	25	28	2027.867
23	32	26	29	1952.871
24	33	27	30	1716.414
25	34	28	31	1597.901
26	35	29	32	1450.287
27	36	30	33	1463.977
28	37	31	34	1352.724
29	38	32	35	1242.723
30	39	33	36	1105.222
31	40	34	37	1021.383
32	41	35	38	902.036
33	42	36	39	854.132
34	43	37	40	891.718
35	44	38	41	933.755
36	45	39	42	1025.556
37	46	40	43	1077.896
38	47	41	44	1252.911
39	48	42	45	1405.906
1	13	5	9	1040.064
2	14	6	10	1388.144
3	15	7	11	1717.733
4	16	8	12	1946.323
5	17	9	13	2063.206
6	18	10	14	1988.741
7	19	11	15	1891.667
8	20	12	16	1729.074
9	21	13	17	1825.786
10	22	14	18	1978.292
11	23	15	19	2312.435
12	24	16	20	2382.047
13	25	17	21	2271.624
