48# Number of electrodes
# x z
0     0
1     0
2     0
3     0
4     0
5     0
6     0
7     0
8     0
9     0
10     0
11     0
12     0
13     0
14     0
15     0
16     0
17     0
18     0
19     0
20     0
21     0
22     0
23     0
24     0
25     0
26     0
27     0
28     0
29     0
30     0
31     0
32     0
33     0
34     0
35     0
36     0
37     0
38     0
39     0
40     0
41     0
42     0
43     0
44     0
45     0
46     0
47     0
909# Number of data
# a b m n rhoa
1	4	2	3	710.723
2	5	3	4	761.728
3	6	4	5	1020.565
4	7	5	6	1072.312
5	8	6	7	1306.103
6	9	7	8	1376.780
7	10	8	9	1982.000
8	11	9	10	3035.425
9	12	10	11	2826.455
10	13	11	12	3748.939
11	14	12	13	3266.182
12	15	13	14	3515.688
13	16	14	15	3734.950
14	17	15	16	3635.893
15	18	16	17	4003.196
16	19	17	18	3369.673
17	20	18	19	3272.009
18	21	19	20	2901.563
19	22	20	21	2253.392
20	23	21	22	2124.667
21	24	22	23	1422.625
22	25	23	24	1607.177
23	26	24	25	1729.085
24	27	25	26	1694.483
25	28	26	27	2381.152
26	29	27	28	2422.363
27	30	28	29	2422.676
28	31	29	30	2472.245
29	32	30	31	2378.989
30	33	31	32	1880.018
31	34	32	33	1905.724
32	35	33	34	1316.421
33	36	34	35	1156.739
34	37	35	36	911.836
35	38	36	37	865.660
36	39	37	38	779.721
37	40	38	39	668.160
38	41	39	40	894.776
39	42	40	41	804.684
40	43	41	42	804.785
41	44	42	43	1137.585
42	45	43	44	1322.360
43	46	44	45	1485.054
44	47	45	46	2479.104
45	48	46	47	2804.828
1	7	3	5	890.200
2	8	4	6	1189.551
3	9	5	7	1378.031
4	10	6	8	1379.567
5	11	7	9	1702.773
6	12	8	10	2390.444
7	13	9	11	2592.795
8	14	10	12	2595.679
9	15	11	13	2919.316
10	16	12	14	3198.448
11	17	13	15	3132.898
12	18	14	16	3181.552
13	19	15	17	3397.205
14	20	16	18	3188.200
15	21	17	19	3030.580
16	22	18	20	2850.297
17	23	19	21	2695.845
18	24	20	22	2342.534
19	25	21	23	2053.791
20	26	22	24	2005.663
21	27	23	25	2026.810
22	28	24	26	1921.600
23	29	25	27	2052.389
