48# Number of electrodes
# x z
0     0
1     0
2     0
3     0
4     0
5     0
6     0
7     0
8     0
9     0
10     0
11     0
12     0
13     0
14     0
15     0
16     0
17     0
18     0
19     0
20     0
21     0
22     0
23     0
24     0
25     0
26     0
27     0
28     0
29     0
30     0
31     0
32     0
33     0
34     0
35     0
36     0
37     0
38     0
39     0
40     0
41     0
42     0
43     0
44     0
45     0
46     0
47     0
909# Number of data
# a b m n rhoa
1	4	2	3	971.833
2	5	3	4	1011.701
3	6	4	5	1402.864
4	7	5	6	1367.538
5	8	6	7	1699.112
6	9	7	8	1758.620
7	10	8	9	2465.210
8	11	9	10	3919.003
9	12	10	11	3753.195
10	13	11	12	4771.086
11	14	12	13	4406.663
12	15	13	14	4390.070
13	16	14	15	4831.501
14	17	15	16	4816.826
15	18	16	17	5108.222
16	19	17	18	4531.313
17	20	18	19	4039.242
18	21	19	20	3683.696
19	22	20	21	2619.733
20	23	21	22	2669.272
21	24	22	23	1671.915
22	25	23	24	1845.190
23	26	24	25	2096.464
24	27	25	26	1926.359
25	28	26	27	2937.093
26	29	27	28	2879.665
27	30	28	29	2973.247
28	31	29	30	2931.384
29	32	30	31	2797.225
30	33	31	32	2293.885
31	34	32	33	2261.021
32	35	33	34	1683.531
33	36	34	35	1415.590
34	37	35	36	1203.457
35	38	36	37	1096.450
36	39	37	38	1000.352
37	40	38	39	838.270
38	41	39	40	1133.745
39	42	40	41	968.075
40	43	41	42	1079.126
41	44	42	43	1412.467
42	45	43	44	1693.640
43	46	44	45	1879.340
44	47	45	46	3055.223
45	48	46	47	3448.526
1	7	3	5	1075.732
2	8	4	6	1428.194
3	9	5	7	1678.342
4	10	6	8	1659.716
5	11	7	9	1990.994
6	12	8	10	2840.849
7	13	9	11	3023.529
8	14	10	12	3027.907
9	15	11	13	3479.132
10	16	12	14	3803.941
11	17	13	15	3628.833
12	18	14	16	3694.000
13	19	15	17	3936.691
14	20	16	18	3665.529
15	21	17	19	3546.334
16	22	18	20	3261.664
17	23	19	21	2979.047
18	24	20	22	2629.331
19	25	21	23	2327.239
20	26	22	24	2223.591
21	27	23	25	2260.088
22	28	24	26	2125.985
23	29	25	27	2242.515
24	30	26	28	2572.780
25	31	27	29	2357.235
26	32	28	30	2109.191
27	33	29	31	2120.095
28	34	30	32	2039.032
29	35	31	33	1854.411
30	36	32	34	1609.125
31	37	33	35	1364.052
32	38	34	36	1226.464
33	39	35	37	1161.094
34	40	36	38	956.127
35	41	37	39	822.492
36	42	38	40	1026.953
37	43	39	41	1136.172
38	44	40	42	1025.596
39	45	41	43	1189.863
40	46	42	44	1534.666
41	47	43	45	1781.932
42	48	44	46	2422.690
1	10	4	7	1350.199
2	11	5	8	1310.484
3	12	6	9	1505.372
4	13	7	10	1898.943
5	14	8	11	2412.649
6	15	9	12	2797.095
7	16	10	13	2901.582
8	17	11	14	2594.933
9	18	12	15	2554.776
10	19	13	16	2738.087
11	20	14	17	2830.391
12	21	15	18	2912.910
13	22	16	19	2972.089
14	23	17	20	2907.781
15	24	18	21	2763.220
16	25	19	22	2588.466
17	26	20	23	2326.552
18	27	21	24	2151.090
19	28	22	25	1965.252
20	29	23	26	2025.245
21	30	24	27	2126.670
22	31	25	28	2108.031
23	32	26	29	2056.951
24	33	27	30	1789.909
25	34	28	31	1661.019
26	35	29	32	1483.577
27	36	30	33	1524.504
28	37	31	34	1412.187
29	38	32	35	1307.368
30	39	33	36	1151.100
31	40	34	37	1057.132
32	41	35	38	934.443
33	42	36	39	883.070
34	43	37	40	920.183
35	44	38	41	966.867
36	45	39	42	1064.472
37	46	40	43	1132.890
38	47	41	44	1309.552
39	48	42	45	1473.536
1	13	5	9	1068.938
2	14	6	10	1477.765
3	15	7	11	1791.141
4	16	8	12	2003.867
5	17	9	13	2147.807
6	18	10	14	2101.867
7	19	11	15	1987.564
8	20	12	16	1812.793
9	21	13	17	1892.411
10	22	14	18	2076.013
11	23	15	19	2401.420
12	24	16	20	2469.589
13	25	17	21	2342.707
14	26	18	22	2302.831
15	27	19	23	1948.791
16	28	20	24	1786.516
17	29	21	25	1717.895
18	30	22	26	1557.484
19	31	23	27	1753.687
20	32	24	28	1805.816
21	33	25	29	1674.552
22	34	26	30	1709.282
23	35	27	31	1460.062
24	36	28	32	1332.182
25	37	29	33	1236.032
26	38	30	34	1143.880
