48# Number of electrodes
# x z
0     0
1     0
2     0
3     0
4     0
5     0
6     0
7     0
8     0
9     0
10     0
11     0
12     0
13     0
14     0
15     0
16     0
17     0
18     0
19     0
20     0
21     0
22     0
23     0
24     0
25     0
26     0
27     0
28     0
29     0
30     0
31     0
32     0
33     0
34     0
35     0
36     0
37     0
38     0
39     0
40     0
41     0
42     0
43     0
44     0
45     0
46     0
47     0
909# Number of data
# a b m n rhoa
1	4	2	3	692.181
2	5	3	4	743.411
3	6	4	5	988.706
4	7	5	6	1038.082
5	8	6	7	1280.098
6	9	7	8	1340.207
7	10	8	9	1934.202
8	11	9	10	2927.569
9	12	10	11	2747.976
10	13	11	12	3623.271
11	14	12	13	3159.007
12	15	13	14	3422.180
13	16	14	15	3601.572
14	17	15	16	3509.646
15	18	16	17	3867.267
16	19	17	18	3262.022
17	20	18	19	3177.735
18	21	19	20	2828.041
19	22	20	21	2193.521
20	23	21	22	2082.208
21	24	22	23	1399.953
22	25	23	24	1582.391
23	26	24	25	1693.068
24	27	25	26	1665.956
25	28	26	27	2327.652
26	29	27	28	2360.456
27	30	28	29	2363.504
28	31	29	30	2407.939
29	32	30	31	2321.714
30	33	31	32	1827.892
31	34	32	33	1851.273
32	35	33	34	1274.572
33	36	34	35	1118.076
34	37	35	36	885.533
35	38	36	37	840.117
36	39	37	38	760.683
37	40	38	39	650.030
38	41	39	40	874.316
39	42	40	41	781.508
40	43	41	42	784.262
41	44	42	43	1100.103
42	45	43	44	1278.468
43	46	44	45	1437.595
44	47	45	46	2365.621
45	48	46	47	2703.045
1	7	3	5	882.236
2	8	4	6	1169.955
3	9	5	7	1363.379
4	10	6	8	1373.816
5	11	7	9	1685.816
6	12	8	10	2363.774
7	13	9	11	2571.865
8	14	10	12	2566.809
9	15	11	13	2871.967
10	16	12	14	3166.351
11	17	13	15	3112.385
12	18	14	16	3146.383
13	19	15	17	3337.539
14	20	16	18	3145.918
15	21	17	19	2998.875
16	22	18	20	2824.712
17	23	19	21	2658.529
18	24	20	22	2308.255
19	25	21	23	2037.440
20	26	22	24	1990.714
21	27	23	25	1998.835
22	28	24	26	1895.652
23	29	25	27	2035.056
24	30	26	28	2310.312
25	31	27	29	2086.815
26	32	28	30	1921.922
27	33	29	31	1895.220
28	34	30	32	1802.800
29	35	31	33	1615.413
30	36	32	34	1423.564
31	37	33	35	1176.967
32	38	34	36	1034.326
33	39	35	37	952.222
34	40	36	38	792.849
35	41	37	39	689.284
36	42	38	40	864.133
37	43	39	41	949.176
38	44	40	42	821.224
39	45	41	43	968.480
40	46	42	44	1278.224
41	47	43	45	1477.193
42	48	44	46	1964.303
1	10	4	7	1173.493
2	11	5	8	1171.328
3	12	6	9	1360.478
4	13	7	10	1754.372
5	14	8	11	2138.378
6	15	9	12	2469.944
7	16	10	13	2502.760
8	17	11	14	2307.648
9	18	12	15	2346.141
10	19	13	16	2531.027
11	20	14	17	2599.501
12	21	15	18	2643.264
13	22	16	19	2667.808
14	23	17	20	2623.673
15	24	18	21	2559.276
