21
# x y z
-10	0	0
-9	0	0
-8	0	0
-7	0	0
-6	0	0
-5	0	0
-4	0	0
-3	0	0
-2	0	0
-1	0	0
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
171
# a b m n err i ip iperr k r rhoa u valid 
3	4	7	8	1.00026598458306e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.11543559833597e+01	0.00000000000000e+00	1
4	5	8	9	1.00026646568791e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.17496998610034e+01	0.00000000000000e+00	1
5	6	9	10	1.00026632896021e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.15807839801260e+01	0.00000000000000e+00	1
6	7	10	11	1.00026391747472e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.12929712559471e+01	0.00000000000000e+00	1
7	8	11	12	1.00025923094696e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.29205197481571e+01	0.00000000000000e+00	1
8	9	12	13	1.00025585389306e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.48438170951136e+01	0.00000000000000e+00	1
9	10	13	14	1.00025592405270e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.29875570903933e+01	0.00000000000000e+00	1
10	11	14	15	1.00025916707737e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.43626133797209e+01	0.00000000000000e+00	1
11	12	15	16	1.00026398892278e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.09230016955546e+01	0.00000000000000e+00	1
12	13	16	17	1.00026648294822e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.09424074515231e+01	0.00000000000000e+00	1
13	14	17	18	1.00026649939411e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.10764678603026e+01	0.00000000000000e+00	1
14	15	18	19	1.00026602070681e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.09242037172769e+01	0.00000000000000e+00	1
15	16	19	20	1.00026575081132e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.02100664823468e+01	0.00000000000000e+00	1
16	17	20	21	1.00026550037278e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.15282550270194e+01	0.00000000000000e+00	1
1	2	6	7	1.00059571385959e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.31713561548130e+01	0.00000000000000e+00	1
2	3	7	8	1.00059663749936e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.32120264728601e+01	0.00000000000000e+00	1
3	4	8	9	1.00059866870731e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.27842098553937e+01	0.00000000000000e+00	1
4	5	9	10	1.00059745461553e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.29398758759115e+01	0.00000000000000e+00	1
5	6	10	11	1.00058841278424e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.42085528969450e+01	0.00000000000000e+00	1
6	7	11	12	1.00057314664170e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.53446130461236e+01	0.00000000000000e+00	1
7	8	12	13	1.00056358801894e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.72473277534195e+01	0.00000000000000e+00	1
8	9	13	14	1.00056171646841e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.73727619437709e+01	0.00000000000000e+00	1
9	10	14	15	1.00056351868107e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.73303276170625e+01	0.00000000000000e+00	1
10	11	15	16	1.00057322984279e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.57944348987065e+01	0.00000000000000e+00	1
11	12	16	17	1.00058850865148e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.38544404343870e+01	0.00000000000000e+00	1
12	13	17	18	1.00059752271606e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.30504938346767e+01	0.00000000000000e+00	1
13	14	18	19	1.00059827018576e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.21395805145892e+01	0.00000000000000e+00	1
14	15	19	20	1.00059734710796e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.41350905514565e+01	0.00000000000000e+00	1
15	16	20	21	1.00059587969537e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.19440422072943e+01	0.00000000000000e+00	1
1	2	7	8	1.00113593842308e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.81518655849317e+01	0.00000000000000e+00	1
2	3	8	9	1.00113790914613e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.86712320630684e+01	0.00000000000000e+00	1
3	4	9	10	1.00113546654515e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.76960591009602e+01	0.00000000000000e+00	1
4	5	10	11	1.00111225462134e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.93953781568274e+01	0.00000000000000e+00	1
5	6	11	12	1.00107750645764e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	6.20288121206190e+01	0.00000000000000e+00	1
6	7	12	13	1.00105893475023e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	6.27777449147587e+01	0.00000000000000e+00	1
7	8	13	14	1.00105800261659e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	6.37683225352883e+01	0.00000000000000e+00	1
8	9	14	15	1.00105783349521e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	6.26266689589944e+01	0.00000000000000e+00	1
9	10	15	16	1.00105925704897e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	6.26066208155830e+01	0.00000000000000e+00	1
10	11	16	17	1.00107760863491e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	6.03774916548698e+01	0.00000000000000e+00	1
11	12	17	18	1.00111180020520e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.99766795272318e+01	0.00000000000000e+00	1
12	13	18	19	1.00113449361882e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.89101191132725e+01	0.00000000000000e+00	1
13	14	19	20	1.00113810501069e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.79516133958436e+01	0.00000000000000e+00	1
14	15	20	21	1.00113534175029e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.77199121502354e+01	0.00000000000000e+00	1
1	2	8	9	1.00195315074041e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.34036530798374e+01	0.00000000000000e+00	1
2	3	9	10	1.00194256574656e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.43932235038925e+01	0.00000000000000e+00	1
3	4	10	11	1.00189813399414e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.53025729263902e+01	0.00000000000000e+00	1
4	5	11	12	1.00183266044449e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.85573299164872e+01	0.00000000000000e+00	1
5	6	12	13	1.00180380782293e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.80504837616368e+01	0.00000000000000e+00	1
6	7	13	14	1.00180979282602e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.79615804050593e+01	0.00000000000000e+00	1
7	8	14	15	1.00181585850462e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.81097756883921e+01	0.00000000000000e+00	1
8	9	15	16	1.00181047887945e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.86407079042984e+01	0.00000000000000e+00	1
9	10	16	17	1.00180462436087e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.86658302311087e+01	0.00000000000000e+00	1
10	11	17	18	1.00183189553192e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.87146057753067e+01	0.00000000000000e+00	1
11	12	18	19	1.00189584674265e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.44646933770519e+01	0.00000000000000e+00	1
12	13	19	20	1.00194293198843e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.51074579283083e+01	0.00000000000000e+00	1
13	14	20	21	1.00195025065859e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.34843202502745e+01	0.00000000000000e+00	1
1	2	9	10	1.00311839638100e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.09980194792902e+01	0.00000000000000e+00	1
2	3	10	11	1.00303291109830e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.30354535939601e+01	0.00000000000000e+00	1
3	4	11	12	1.00292721185702e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.38489443126861e+01	0.00000000000000e+00	1
4	5	12	13	1.00288628767373e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.49460527003354e+01	0.00000000000000e+00	1
5	6	13	14	1.00290820599321e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.53972701982943e+01	0.00000000000000e+00	1
6	7	14	15	1.00293151826897e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.40982520278588e+01	0.00000000000000e+00	1
7	8	15	16	1.00293316666055e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.40930257903451e+01	0.00000000000000e+00	1
8	9	16	17	1.00291013765961e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.47174473423705e+01	0.00000000000000e+00	1
9	10	17	18	1.00288665438552e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.51643577814656e+01	0.00000000000000e+00	1
10	11	18	19	1.00292405096374e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.44647382847362e+01	0.00000000000000e+00	1
11	12	19	20	1.00303300163166e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.23263844507990e+01	0.00000000000000e+00	1
12	13	20	21	1.00311463920008e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.12120204763101e+01	0.00000000000000e+00	1
1	2	10	11	1.00465123102291e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	4.81494024975292e+01	0.00000000000000e+00	1
2	3	11	12	1.00447775376328e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.03344777684636e+01	0.00000000000000e+00	1
3	4	12	13	1.00442892581659e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.05484842423875e+01	0.00000000000000e+00	1
4	5	13	14	1.00447676228772e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.05175890461174e+01	0.00000000000000e+00	1
5	6	14	15	1.00453059498196e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	4.94466099705425e+01	0.00000000000000e+00	1
6	7	15	16	1.00455327807994e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.01053096287488e+01	0.00000000000000e+00	1
7	8	16	17	1.00453477690922e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.01058104465986e+01	0.00000000000000e+00	1
8	9	17	18	1.00447876797455e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	4.97693089987126e+01	0.00000000000000e+00	1
9	10	18	19	1.00442720310756e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.00978731644147e+01	0.00000000000000e+00	1
10	11	19	20	1.00447870511987e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.00341648916524e+01	0.00000000000000e+00	1
11	12	20	21	1.00464581445247e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	4.89542411447012e+01	0.00000000000000e+00	1
1	2	11	12	1.00665683445624e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.68529890122290e+01	0.00000000000000e+00	1
2	3	12	13	1.00658439512710e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.77398101810565e+01	0.00000000000000e+00	1
3	4	13	14	1.00668029293140e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.67272218236125e+01	0.00000000000000e+00	1
4	5	14	15	1.00677801030785e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.62432832826446e+01	0.00000000000000e+00	1
5	6	15	16	1.00683528817199e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.50879852718184e+01	0.00000000000000e+00	1
6	7	16	17	1.00683806916213e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.58703809416551e+01	0.00000000000000e+00	1
7	8	17	18	1.00678336306350e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.65820924459922e+01	0.00000000000000e+00	1
8	9	18	19	1.00667994507646e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.55687415503368e+01	0.00000000000000e+00	1
9	10	19	20	1.00659129788421e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.70015038831228e+01	0.00000000000000e+00	1
10	11	20	21	1.00665114555736e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.78278154586018e+01	0.00000000000000e+00	1
1	2	12	13	1.00957475708558e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.38100075288507e+01	0.00000000000000e+00	1
2	3	13	14	1.00971499225592e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.30262093700248e+01	0.00000000000000e+00	1
3	4	14	15	1.00988762687598e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.20744576753567e+01	0.00000000000000e+00	1
4	5	15	16	1.00999062260251e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.11900219581835e+01	0.00000000000000e+00	1
5	6	16	17	1.01002642674898e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.08549096448349e+01	0.00000000000000e+00	1
6	7	17	18	1.00999400214620e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.09547178972231e+01	0.00000000000000e+00	1
7	8	18	19	1.00989032636909e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.19863108378806e+01	0.00000000000000e+00	1
8	9	19	20	1.00972948149427e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.26868378809847e+01	0.00000000000000e+00	1
9	10	20	21	1.00957617368769e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.31749731179591e+01	0.00000000000000e+00	1
1	2	13	14	1.01386759154258e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.39097299355998e+03	0.00000000000000e+00	3.92388667776436e+01	0.00000000000000e+00	1
2	3	14	15	1.01410173434305e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.39097299355998e+03	0.00000000000000e+00	3.81622539076396e+01	0.00000000000000e+00	1
3	4	15	16	1.01428664732934e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.39097299355998e+03	0.00000000000000e+00	3.76235855326709e+01	0.00000000000000e+00	1
